account_id,account_number,customer_id,product_id,branch_id,open_date,close_date,account_status,currency,current_balance,account_type
AC04857,85810100004857,CU01373,PR008,BR001,2018-12-04,,DORMANT,INR,189900.73,FIXED_DEPOSIT
AC04858,56071600004858,CU01851,PR003,BR008,2023-07-14,,DORMANT,INR,123123.09,SAVINGS
AC04859,45221500004859,CU00297,PR006,BR006,2024-07-15,2025-06-03,CLOSED,INR,149594.62,CURRENT
AC04860,11562800004860,CU01473,PR002,BR005,2020-03-02,,ACTIVE,INR,25056.50,SAVINGS
AC04861,63057300004861,CU03955,PR006,BR003,2024-09-25,,DORMANT,INR,84983.21,CURRENT
AC04862,98985900004862,CU04238,PR004,BR001,2025-07-18,,DORMANT,INR,232421.43,CURRENT
AC04863,76180900004863,CU03110,PR003,BR008,2019-01-07,,DORMANT,INR,93180.02,SAVINGS
AC04864,88949800004864,CU04469,PR002,BR003,2024-02-16,,ACTIVE,INR,17140.99,SAVINGS
AC04865,87647400004865,CU03786,PR009,BR009,2022-05-27,2024-10-27,CLOSED,INR,152525.81,FIXED_DEPOSIT
AC04866,16968700004866,CU00197,PR005,BR001,2019-02-10,,ACTIVE,INR,97105.84,CURRENT
AC04867,78674400004867,CU00073,PR002,BR002,2024-12-04,,DORMANT,INR,138889.04,SAVINGS
AC04868,58531800004868,CU01027,PR009,BR008,2020-10-25,2024-12-22,CLOSED,INR,142995.27,FIXED_DEPOSIT
AC04869,90872100004869,CU02834,PR009,BR002,2025-07-28,,ACTIVE,INR,1299.76,FIXED_DEPOSIT
AC04870,90610100004870,CU01843,PR007,BR007,2025-05-13,,ACTIVE,INR,39559.79,FIXED_DEPOSIT
AC04871,38584400004871,CU04226,PR004,BR007,2019-03-19,,ACTIVE,INR,57346.75,CURRENT
AC04872,73342900004872,CU04503,PR001,BR009,2020-01-19,2025-03-15,CLOSED,INR,63476.14,SAVINGS
AC04873,71873900004873,CU04842,PR001,BR001,2025-03-05,,DORMANT,INR,26899.39,SAVINGS
AC04874,92812200004874,CU03549,PR001,BR005,2024-09-11,,DORMANT,INR,40348.12,SAVINGS
AC04875,91154100004875,CU00307,PR005,BR008,2020-02-05,,ACTIVE,INR,247.02,CURRENT
AC04876,56877100004876,CU02355,PR001,BR004,2020-02-20,,ACTIVE,INR,71264.52,SAVINGS
AC04877,73153600004877,CU02266,PR001,BR001,2020-07-21,2023-11-16,CLOSED,INR,28106.66,SAVINGS
AC04878,24583100004878,CU00837,PR005,BR007,2023-11-19,2026-08-28,CLOSED,INR,226239.79,CURRENT
AC04879,79508400004879,CU01149,PR005,BR004,2018-09-23,,DORMANT,INR,235358.85,CURRENT
AC04880,80646100004880,CU01234,PR004,BR010,2021-09-18,,ACTIVE,INR,15726.52,CURRENT
AC04881,13966900004881,CU03556,PR003,BR006,2025-08-28,,DORMANT,INR,2476.04,SAVINGS
AC04882,36498600004882,CU02044,PR001,BR001,2023-09-25,2025-04-22,CLOSED,INR,247227.93,SAVINGS
AC04883,76315600004883,CU01571,PR004,BR003,2023-03-01,,DORMANT,INR,117667.99,CURRENT
AC04884,16937000004884,CU02547,PR005,BR004,2023-05-01,2026-08-22,CLOSED,INR,66247.05,CURRENT
AC04885,27540000004885,CU00178,PR002,BR003,2024-01-12,,DORMANT,INR,168912.75,SAVINGS
AC04886,11810600004886,CU01314,PR005,BR005,2019-03-31,,DORMANT,INR,1042.06,CURRENT
AC04887,35528400004887,CU02335,PR009,BR002,2019-07-19,2020-11-21,CLOSED,INR,243113.57,FIXED_DEPOSIT
AC04888,98312200004888,CU03492,PR001,BR006,2019-12-13,,DORMANT,INR,188391.84,SAVINGS
AC04889,97745400004889,CU00366,PR003,BR010,2025-05-24,2026-08-27,CLOSED,INR,89937.75,SAVINGS
AC04890,51353600004890,CU04263,PR006,BR001,2019-04-21,,ACTIVE,INR,43432.38,CURRENT
AC04891,85720300004891,CU01090,PR008,BR003,2022-09-27,2026-05-11,CLOSED,INR,204366.68,FIXED_DEPOSIT
AC04892,79681100004892,CU01106,PR008,BR005,2020-11-19,,ACTIVE,INR,20126.09,FIXED_DEPOSIT
AC04893,70148800004893,CU04154,PR005,BR008,2020-06-03,2023-06-20,CLOSED,INR,84044.53,CURRENT
AC04894,36584000004894,CU02791,PR004,BR002,2022-10-16,,ACTIVE,INR,62366.27,CURRENT
AC04895,44919100004895,CU03571,PR005,BR006,2024-07-09,,DORMANT,INR,132461.58,CURRENT
AC04896,64619500004896,CU01255,PR001,BR010,2025-06-16,,DORMANT,INR,244702.84,SAVINGS
AC04897,61610800004897,CU02767,PR005,BR002,2021-03-14,2023-08-27,CLOSED,INR,95070.75,CURRENT
AC04898,67046700004898,CU04084,PR006,BR009,2018-05-09,,ACTIVE,INR,34311.61,CURRENT
AC04899,68872800004899,CU00042,PR009,BR006,2021-03-06,2022-11-18,CLOSED,INR,200792.04,FIXED_DEPOSIT
AC04900,67539300004900,CU02023,PR001,BR007,2025-09-17,,DORMANT,INR,68756.31,SAVINGS
AC04901,38134400004901,CU01382,PR004,BR001,2021-07-22,,DORMANT,INR,22292.75,CURRENT
AC04902,72223200004902,CU01111,PR009,BR007,2021-02-13,,ACTIVE,INR,185024.58,FIXED_DEPOSIT
AC04903,38862700004903,CU04693,PR002,BR008,2024-12-27,,DORMANT,INR,71582.31,SAVINGS
AC04904,23620700004904,CU03777,PR005,BR009,2023-04-18,,ACTIVE,INR,78771.33,CURRENT
AC04905,68747200004905,CU04849,PR003,BR004,2024-11-09,2026-08-25,CLOSED,INR,213100.15,SAVINGS
AC04906,99791500004906,CU03230,PR009,BR005,2020-02-20,,DORMANT,INR,205482.07,FIXED_DEPOSIT
AC04907,31369700004907,CU01005,PR001,BR008,2018-11-14,,DORMANT,INR,141082.29,SAVINGS
AC04908,33399700004908,CU02017,PR006,BR001,2025-05-31,,ACTIVE,INR,29875.03,CURRENT
AC04909,94132400004909,CU04285,PR008,BR002,2021-11-10,,ACTIVE,INR,23119.98,FIXED_DEPOSIT
AC04910,25532400004910,CU03838,PR006,BR002,2018-09-09,,DORMANT,INR,7841.38,CURRENT
AC04911,74113400004911,CU02698,PR002,BR008,2021-05-10,,ACTIVE,INR,48421.88,SAVINGS
AC04912,85543500004912,CU04834,PR007,BR004,2025-04-18,2026-08-25,CLOSED,INR,86464.09,FIXED_DEPOSIT
AC04913,19123700004913,CU04575,PR005,BR001,2025-03-15,2026-08-24,CLOSED,INR,248606.42,CURRENT
AC04914,96000500004914,CU02219,PR004,BR009,2024-01-28,,ACTIVE,INR,270.03,CURRENT
AC04915,27365700004915,CU00389,PR004,BR007,2022-12-08,,ACTIVE,INR,1010.32,CURRENT
AC04916,36743200004916,CU04293,PR003,BR010,2023-08-10,,DORMANT,INR,133371.24,SAVINGS
AC04917,56317500004917,CU01265,PR006,BR009,2022-09-05,2025-04-26,CLOSED,INR,103554.83,CURRENT
AC04918,25497800004918,CU00923,PR008,BR009,2020-02-08,,ACTIVE,INR,90903.62,FIXED_DEPOSIT
AC04919,63075500004919,CU02182,PR005,BR008,2023-05-24,,DORMANT,INR,72435.00,CURRENT
AC04920,33422000004920,CU04951,PR007,BR006,2024-05-07,2026-08-22,CLOSED,INR,199118.42,FIXED_DEPOSIT
AC04921,87342900004921,CU00954,PR001,BR006,2025-05-13,,DORMANT,INR,135247.68,SAVINGS
AC04922,79687300004922,CU04888,PR003,BR005,2018-08-25,,ACTIVE,INR,6788.52,SAVINGS
AC04923,53065500004923,CU02489,PR004,BR004,2025-10-23,,ACTIVE,INR,43522.93,CURRENT
AC04924,61622200004924,CU00006,PR004,BR001,2021-03-29,,ACTIVE,INR,20929.70,CURRENT
AC04925,98668200004925,CU00075,PR003,BR009,2025-07-18,,ACTIVE,INR,2982.92,SAVINGS
AC04926,88497500004926,CU00155,PR006,BR008,2022-09-11,,DORMANT,INR,217704.37,CURRENT
AC04927,90139500004927,CU04006,PR007,BR009,2018-04-17,2019-06-15,CLOSED,INR,234560.09,FIXED_DEPOSIT
AC04928,58345400004928,CU00144,PR009,BR007,2021-04-17,2023-02-19,CLOSED,INR,105249.71,FIXED_DEPOSIT
AC04929,74758300004929,CU02040,PR006,BR003,2021-12-17,,ACTIVE,INR,158721.64,CURRENT
AC04930,61533200004930,CU04759,PR006,BR002,2020-06-28,,DORMANT,INR,90141.68,CURRENT
AC04931,30616800004931,CU04460,PR002,BR002,2021-11-05,2024-07-20,CLOSED,INR,182615.53,SAVINGS
AC04932,30447700004932,CU02369,PR009,BR007,2025-07-02,,ACTIVE,INR,3386.17,FIXED_DEPOSIT
AC04933,24440500004933,CU02867,PR004,BR005,2025-05-29,,ACTIVE,INR,9918.11,CURRENT
AC04934,33739900004934,CU01631,PR009,BR008,2018-03-27,,ACTIVE,INR,46304.72,FIXED_DEPOSIT
AC04935,38302800004935,CU04700,PR003,BR007,2023-05-25,,DORMANT,INR,181783.96,SAVINGS
AC04936,12048100004936,CU03607,PR003,BR008,2019-02-04,,DORMANT,INR,5402.45,SAVINGS
AC04937,38799400004937,CU03590,PR001,BR003,2023-11-23,,ACTIVE,INR,41768.62,SAVINGS
AC04938,44893000004938,CU01668,PR002,BR010,2022-06-07,,DORMANT,INR,239968.46,SAVINGS
AC04939,60595500004939,CU03688,PR003,BR006,2025-03-28,,ACTIVE,INR,104.05,SAVINGS
AC04940,11757700004940,CU03270,PR009,BR003,2024-01-19,,DORMANT,INR,10230.96,FIXED_DEPOSIT
AC04941,72442200004941,CU01932,PR009,BR005,2021-11-24,,DORMANT,INR,11477.42,FIXED_DEPOSIT
AC04942,35473600004942,CU03430,PR004,BR008,2020-01-21,,ACTIVE,INR,11202.53,CURRENT
AC04943,70220900004943,CU04320,PR004,BR008,2018-09-05,2023-01-15,CLOSED,INR,192011.43,CURRENT
AC04944,86526100004944,CU00762,PR006,BR003,2022-03-09,,ACTIVE,INR,29.20,CURRENT
AC04945,59602100004945,CU02136,PR002,BR004,2021-01-23,,DORMANT,INR,198668.71,SAVINGS
AC04946,12223100004946,CU03494,PR007,BR006,2022-05-01,,DORMANT,INR,48431.30,FIXED_DEPOSIT
AC04947,91789800004947,CU04734,PR005,BR001,2019-03-25,,ACTIVE,INR,83947.00,CURRENT
AC04948,99511500004948,CU00096,PR007,BR005,2020-10-02,2022-03-06,CLOSED,INR,45298.69,FIXED_DEPOSIT
AC04949,56895500004949,CU04412,PR007,BR002,2022-07-08,,DORMANT,INR,217701.28,FIXED_DEPOSIT
AC04950,87739700004950,CU01387,PR009,BR010,2020-11-10,,DORMANT,INR,122883.53,FIXED_DEPOSIT
AC04951,61922300004951,CU01416,PR003,BR001,2019-04-13,,ACTIVE,INR,659.37,SAVINGS
AC04952,94256400004952,CU00328,PR008,BR008,2019-08-01,2021-09-30,CLOSED,INR,2467.91,FIXED_DEPOSIT
AC04953,20240000004953,CU02618,PR004,BR010,2020-01-13,2021-03-05,CLOSED,INR,21397.23,CURRENT
AC04954,82362500004954,CU01703,PR003,BR009,2023-05-25,,DORMANT,INR,78913.36,SAVINGS
AC04955,82849100004955,CU04702,PR006,BR010,2019-06-14,,DORMANT,INR,184945.74,CURRENT
AC04956,54510000004956,CU02363,PR002,BR003,2019-07-14,,ACTIVE,INR,15804.34,SAVINGS
AC04957,65562400004957,CU01551,PR003,BR001,2023-07-02,,DORMANT,INR,193597.65,SAVINGS
AC04958,24593700004958,CU02484,PR006,BR005,2022-06-27,,DORMANT,INR,182622.31,CURRENT
AC04959,94908900004959,CU00474,PR004,BR002,2021-01-15,2025-08-19,CLOSED,INR,136185.79,CURRENT
AC04960,47773500004960,CU02152,PR003,BR006,2024-11-14,,DORMANT,INR,228456.71,SAVINGS
AC04961,67811600004961,CU01169,PR002,BR009,2018-11-09,,ACTIVE,INR,3496.88,SAVINGS
AC04962,64602900004962,CU04216,PR001,BR001,2018-12-29,2022-01-27,CLOSED,INR,219572.93,SAVINGS
AC04963,41869000004963,CU03748,PR009,BR006,2021-07-26,,DORMANT,INR,27863.45,FIXED_DEPOSIT
AC04964,18060900004964,CU00367,PR006,BR003,2021-02-15,2026-04-15,CLOSED,INR,192514.82,CURRENT
AC04965,84441800004965,CU01457,PR007,BR006,2025-06-04,,ACTIVE,INR,51055.54,FIXED_DEPOSIT
AC04966,45119800004966,CU04805,PR004,BR010,2018-12-09,2022-04-13,CLOSED,INR,41862.71,CURRENT
AC04967,13871800004967,CU02198,PR009,BR004,2024-05-16,,ACTIVE,INR,383056.84,FIXED_DEPOSIT
AC04968,81679000004968,CU01580,PR001,BR006,2022-01-12,2024-03-29,CLOSED,INR,74798.08,SAVINGS
AC04969,65302000004969,CU04680,PR005,BR001,2023-12-02,,DORMANT,INR,244887.34,CURRENT
AC04970,72170000004970,CU02926,PR009,BR003,2018-01-31,,ACTIVE,INR,35263.92,FIXED_DEPOSIT
AC04971,61270300004971,CU04847,PR001,BR002,2021-08-25,,ACTIVE,INR,112899.06,SAVINGS
AC04972,35668900004972,CU03803,PR003,BR004,2023-07-29,,DORMANT,INR,1594.18,SAVINGS
AC04973,68867200004973,CU04168,PR005,BR006,2020-11-13,,DORMANT,INR,7573.57,CURRENT
AC04974,42775100004974,CU03799,PR004,BR009,2022-04-21,2024-04-06,CLOSED,INR,196573.22,CURRENT
AC04975,79065700004975,CU04755,PR009,BR006,2023-08-24,,DORMANT,INR,199324.09,FIXED_DEPOSIT
AC04976,94256900004976,CU03716,PR001,BR010,2019-08-25,,ACTIVE,INR,3947.71,SAVINGS
AC04977,84047600004977,CU04998,PR001,BR001,2025-02-12,2026-08-27,CLOSED,INR,78812.96,SAVINGS
AC04978,61730800004978,CU04403,PR008,BR006,2024-03-11,,DORMANT,INR,94869.97,FIXED_DEPOSIT
AC04979,58767800004979,CU04372,PR007,BR003,2018-02-15,,ACTIVE,INR,36989.78,FIXED_DEPOSIT
AC04980,74470800004980,CU02775,PR004,BR001,2019-01-18,,DORMANT,INR,28311.65,CURRENT
AC04981,42141700004981,CU02624,PR005,BR007,2025-07-18,,DORMANT,INR,73827.01,CURRENT
AC04982,81059300004982,CU03262,PR003,BR005,2021-04-10,,DORMANT,INR,67201.24,SAVINGS
AC04983,47236600004983,CU02218,PR003,BR010,2018-07-18,,ACTIVE,INR,35476.68,SAVINGS
AC04984,73127200004984,CU03800,PR001,BR007,2019-10-13,,ACTIVE,INR,0.00,SAVINGS
AC04985,86923200004985,CU03035,PR002,BR010,2023-03-25,2024-08-17,CLOSED,INR,54919.12,SAVINGS
AC04986,14018400004986,CU02189,PR001,BR005,2025-11-09,2026-08-29,CLOSED,INR,189831.77,SAVINGS
AC04987,77009700004987,CU02930,PR004,BR001,2018-03-29,,DORMANT,INR,44549.39,CURRENT
AC04988,76570700004988,CU02663,PR005,BR004,2024-04-13,2024-12-07,CLOSED,INR,158955.10,CURRENT
AC04989,94408100004989,CU00084,PR005,BR003,2018-06-15,2019-10-23,CLOSED,INR,29533.69,CURRENT
AC04990,28603400004990,CU03579,PR007,BR006,2018-11-25,,DORMANT,INR,142658.08,FIXED_DEPOSIT
AC04991,37146000004991,CU00584,PR002,BR001,2018-12-01,,DORMANT,INR,17785.69,SAVINGS
AC04992,66474900004992,CU04585,PR003,BR005,2019-06-12,,ACTIVE,INR,45602.14,SAVINGS
AC04993,72023100004993,CU02694,PR009,BR004,2023-08-09,,DORMANT,INR,33353.92,FIXED_DEPOSIT
AC04994,40109800004994,CU01323,PR003,BR001,2020-04-21,,DORMANT,INR,140115.26,SAVINGS
AC04995,88267600004995,CU01015,PR001,BR001,2023-07-30,,ACTIVE,INR,1024.79,SAVINGS
AC04996,99618200004996,CU00255,PR002,BR008,2024-10-12,,ACTIVE,INR,33311.23,SAVINGS
AC04997,74326800004997,CU04933,PR009,BR006,2021-10-18,,ACTIVE,INR,11176.10,FIXED_DEPOSIT
AC04998,31651700004998,CU03149,PR004,BR003,2025-08-10,,ACTIVE,INR,5.18,CURRENT
AC04999,39004500004999,CU03122,PR005,BR009,2023-02-25,,ACTIVE,INR,24097.15,CURRENT
AC05000,85131300005000,CU04670,PR004,BR002,2023-11-02,,DORMANT,INR,196426.40,CURRENT
AC05001,67072200005001,CU04831,PR009,BR005,2023-07-14,,ACTIVE,INR,4165.20,FIXED_DEPOSIT
AC05002,64179700005002,CU03985,PR009,BR006,2025-08-14,,DORMANT,INR,136687.46,FIXED_DEPOSIT
AC05003,56567300005003,CU03034,PR004,BR010,2019-09-01,2021-08-18,CLOSED,INR,124191.93,CURRENT
AC05004,37042600005004,CU04728,PR008,BR010,2022-10-30,,DORMANT,INR,62298.50,FIXED_DEPOSIT
AC05005,69056900005005,CU01792,PR009,BR006,2018-07-09,,ACTIVE,INR,38740.34,FIXED_DEPOSIT
AC05006,16255100005006,CU04265,PR003,BR004,2023-09-16,,ACTIVE,INR,62460.76,SAVINGS
AC05007,45771800005007,CU02642,PR004,BR010,2023-05-27,2026-08-20,CLOSED,INR,97207.30,CURRENT
AC05008,13164400005008,CU00826,PR001,BR010,2023-08-25,2026-08-23,CLOSED,INR,179189.41,SAVINGS
AC05009,70302400005009,CU03477,PR008,BR004,2018-08-15,,ACTIVE,INR,42980.35,FIXED_DEPOSIT
AC05010,20257100005010,CU01438,PR004,BR009,2018-03-27,,ACTIVE,INR,271.56,CURRENT
AC05011,68909900005011,CU04222,PR009,BR005,2021-08-08,,DORMANT,INR,83261.88,FIXED_DEPOSIT
AC05012,51395700005012,CU03120,PR001,BR009,2023-04-26,,DORMANT,INR,62941.88,SAVINGS
AC05013,99801800005013,CU00933,PR007,BR006,2020-10-26,2025-11-08,CLOSED,INR,244616.96,FIXED_DEPOSIT
AC05014,79165900005014,CU02702,PR009,BR009,2025-10-01,,ACTIVE,INR,38533.63,FIXED_DEPOSIT
AC05015,21932900005015,CU00868,PR008,BR007,2025-06-01,2026-08-20,CLOSED,INR,244455.06,FIXED_DEPOSIT
AC05016,34006900005016,CU00734,PR004,BR010,2022-07-23,2023-03-22,CLOSED,INR,92303.88,CURRENT
AC05017,16609000005017,CU01161,PR004,BR007,2018-05-12,,ACTIVE,INR,299529.44,CURRENT
AC05018,36005000005018,CU01355,PR002,BR009,2023-09-08,,ACTIVE,INR,45230.29,SAVINGS
AC05019,31498600005019,CU02867,PR001,BR005,2024-08-13,,ACTIVE,INR,231592.68,SAVINGS
AC05020,13900100005020,CU00833,PR005,BR009,2018-07-02,2023-02-16,CLOSED,INR,118689.74,CURRENT
AC05021,44558200005021,CU00296,PR004,BR007,2021-07-18,,DORMANT,INR,76002.63,CURRENT
AC05022,61859500005022,CU02691,PR009,BR010,2020-07-03,,DORMANT,INR,13706.61,FIXED_DEPOSIT
AC05023,23534300005023,CU03070,PR003,BR010,2023-02-11,,ACTIVE,INR,3491.63,SAVINGS
AC05024,15238100005024,CU04488,PR004,BR007,2023-04-29,,ACTIVE,INR,7376.15,CURRENT
AC05025,98142400005025,CU02719,PR005,BR005,2019-07-05,,DORMANT,INR,42470.26,CURRENT
AC05026,98501100005026,CU04178,PR003,BR001,2022-08-08,,ACTIVE,INR,466.81,SAVINGS
AC05027,33118900005027,CU04002,PR008,BR003,2022-02-12,2026-08-21,CLOSED,INR,230258.42,FIXED_DEPOSIT
AC05028,82708600005028,CU04478,PR005,BR008,2018-12-26,2021-12-20,CLOSED,INR,56159.76,CURRENT
AC05029,98163100005029,CU01956,PR005,BR006,2019-10-25,,ACTIVE,INR,4588.03,CURRENT
AC05030,32635300005030,CU01835,PR001,BR002,2018-10-16,,DORMANT,INR,103365.48,SAVINGS
AC05031,42721100005031,CU02939,PR001,BR008,2021-02-20,2022-01-19,CLOSED,INR,66713.72,SAVINGS
AC05032,15230200005032,CU01314,PR003,BR005,2023-02-28,,DORMANT,INR,54293.16,SAVINGS
AC05033,95648400005033,CU04304,PR009,BR002,2022-02-23,,ACTIVE,INR,8694.03,FIXED_DEPOSIT
AC05034,22769200005034,CU00056,PR006,BR008,2019-05-21,,ACTIVE,INR,145362.94,CURRENT
AC05035,25506400005035,CU02197,PR002,BR009,2019-11-19,2024-01-24,CLOSED,INR,210298.85,SAVINGS
AC05036,16177400005036,CU03077,PR009,BR009,2024-09-30,2026-08-21,CLOSED,INR,233165.22,FIXED_DEPOSIT
AC05037,32170200005037,CU03007,PR007,BR005,2024-04-12,2026-08-22,CLOSED,INR,87019.90,FIXED_DEPOSIT
AC05038,90479600005038,CU03772,PR005,BR001,2021-08-27,,ACTIVE,INR,720.62,CURRENT
AC05039,48221900005039,CU02930,PR002,BR001,2021-11-11,2023-02-21,CLOSED,INR,102425.54,SAVINGS
AC05040,34922700005040,CU01254,PR003,BR007,2022-01-23,,DORMANT,INR,108545.65,SAVINGS
AC05041,30339000005041,CU00940,PR001,BR005,2025-07-12,2026-08-26,CLOSED,INR,171007.28,SAVINGS
AC05042,12831500005042,CU03859,PR004,BR001,2019-03-05,2023-03-17,CLOSED,INR,132803.31,CURRENT
AC05043,63237100005043,CU01724,PR005,BR004,2018-01-31,,DORMANT,INR,74912.88,CURRENT
AC05044,98868900005044,CU04382,PR006,BR010,2021-03-18,,DORMANT,INR,230658.52,CURRENT
AC05045,86898900005045,CU02194,PR003,BR009,2018-02-14,,ACTIVE,INR,1289.40,SAVINGS
AC05046,12439700005046,CU01000,PR002,BR008,2025-04-28,,DORMANT,INR,160188.65,SAVINGS
AC05047,26883100005047,CU02014,PR009,BR006,2024-04-29,2026-08-21,CLOSED,INR,224391.30,FIXED_DEPOSIT
AC05048,91971600005048,CU00993,PR005,BR008,2019-10-27,2025-01-04,CLOSED,INR,58339.26,CURRENT
AC05049,26667400005049,CU04752,PR004,BR002,2025-08-03,,ACTIVE,INR,13558.17,CURRENT
AC05050,83774700005050,CU03597,PR004,BR007,2020-03-06,,ACTIVE,INR,7133.34,CURRENT
AC05051,22035300005051,CU03068,PR007,BR005,2025-05-01,,ACTIVE,INR,24314.73,FIXED_DEPOSIT
AC05052,92591200005052,CU01339,PR002,BR001,2020-10-12,,DORMANT,INR,31281.66,SAVINGS
AC05053,47533400005053,CU00448,PR009,BR010,2025-07-17,2026-08-24,CLOSED,INR,142795.99,FIXED_DEPOSIT
AC05054,15524300005054,CU03547,PR005,BR001,2021-06-21,,DORMANT,INR,33410.17,CURRENT
AC05055,86312900005055,CU03848,PR002,BR004,2021-12-15,,DORMANT,INR,74987.80,SAVINGS
AC05056,97556500005056,CU04481,PR001,BR008,2024-10-24,,DORMANT,INR,161308.27,SAVINGS
AC05057,79564000005057,CU04070,PR001,BR007,2022-02-23,,DORMANT,INR,103638.89,SAVINGS
AC05058,27126500005058,CU00201,PR006,BR007,2018-12-15,,DORMANT,INR,52703.80,CURRENT
AC05059,33756700005059,CU00919,PR002,BR007,2020-12-09,2025-02-19,CLOSED,INR,166274.63,SAVINGS
AC05060,75982700005060,CU04284,PR008,BR006,2019-08-06,2021-04-27,CLOSED,INR,17233.04,FIXED_DEPOSIT
AC05061,41035900005061,CU00738,PR004,BR001,2020-01-10,2024-10-05,CLOSED,INR,176486.92,CURRENT
AC05062,70749600005062,CU04015,PR005,BR002,2024-11-15,2025-11-02,CLOSED,INR,196893.18,CURRENT
AC05063,26612900005063,CU04347,PR006,BR008,2022-09-08,,DORMANT,INR,243661.15,CURRENT
AC05064,55752500005064,CU04404,PR009,BR009,2023-03-03,2026-08-26,CLOSED,INR,39125.01,FIXED_DEPOSIT
AC05065,48423600005065,CU04806,PR007,BR006,2020-03-05,,ACTIVE,INR,55630.69,FIXED_DEPOSIT
AC05066,89623800005066,CU03042,PR005,BR005,2021-06-12,2026-01-05,CLOSED,INR,144304.61,CURRENT
AC05067,84710100005067,CU01632,PR006,BR001,2018-03-11,2022-08-31,CLOSED,INR,166049.15,CURRENT
AC05068,46147900005068,CU00323,PR002,BR007,2021-07-26,,ACTIVE,INR,227145.25,SAVINGS
AC05069,20338200005069,CU00138,PR004,BR008,2022-09-17,,ACTIVE,INR,56024.52,CURRENT
AC05070,51625100005070,CU04332,PR002,BR004,2024-03-31,2024-10-19,CLOSED,INR,100875.18,SAVINGS
AC05071,93976000005071,CU00618,PR006,BR006,2021-02-05,2023-05-09,CLOSED,INR,6484.07,CURRENT
AC05072,72539300005072,CU02483,PR006,BR001,2019-01-04,,DORMANT,INR,176026.81,CURRENT
AC05073,17467400005073,CU03310,PR007,BR007,2022-03-02,,DORMANT,INR,62331.65,FIXED_DEPOSIT
AC05074,98509900005074,CU01692,PR008,BR006,2023-10-04,2026-08-24,CLOSED,INR,178491.58,FIXED_DEPOSIT
AC05075,94775200005075,CU03270,PR004,BR003,2018-04-05,,DORMANT,INR,53502.71,CURRENT
AC05076,10394100005076,CU03068,PR001,BR005,2022-04-11,,DORMANT,INR,40481.02,SAVINGS
AC05077,77346000005077,CU02758,PR005,BR010,2024-09-26,,ACTIVE,INR,58521.22,CURRENT
AC05078,50894800005078,CU04560,PR005,BR002,2024-05-02,2026-08-29,CLOSED,INR,106109.49,CURRENT
AC05079,69610900005079,CU04952,PR007,BR003,2025-05-14,,ACTIVE,INR,51846.45,FIXED_DEPOSIT
AC05080,28800300005080,CU03054,PR001,BR010,2019-01-02,2022-08-23,CLOSED,INR,54740.65,SAVINGS
AC05081,14390800005081,CU00274,PR005,BR009,2023-06-13,,ACTIVE,INR,55295.91,CURRENT
AC05082,46291200005082,CU03807,PR003,BR001,2022-05-05,,DORMANT,INR,57805.50,SAVINGS
AC05083,91843300005083,CU01191,PR007,BR001,2021-12-27,,DORMANT,INR,29365.62,FIXED_DEPOSIT
AC05084,23891400005084,CU02469,PR004,BR010,2019-07-08,,ACTIVE,INR,2537.56,CURRENT
AC05085,23234900005085,CU03181,PR002,BR001,2021-12-21,,ACTIVE,INR,46.53,SAVINGS
AC05086,70473000005086,CU03406,PR005,BR006,2020-08-11,,DORMANT,INR,80836.87,CURRENT
AC05087,70613300005087,CU01755,PR002,BR005,2024-08-14,2026-08-27,CLOSED,INR,192975.27,SAVINGS
AC05088,38345800005088,CU02042,PR003,BR006,2022-06-07,,ACTIVE,INR,109142.84,SAVINGS
AC05089,77668500005089,CU04285,PR003,BR002,2020-10-03,2022-07-01,CLOSED,INR,229189.36,SAVINGS
AC05090,10640900005090,CU04749,PR001,BR001,2024-01-16,,DORMANT,INR,199126.85,SAVINGS
AC05091,78481600005091,CU01663,PR001,BR010,2024-06-11,2026-08-28,CLOSED,INR,233117.58,SAVINGS
AC05092,92204700005092,CU03523,PR007,BR006,2025-07-12,,ACTIVE,INR,149275.64,FIXED_DEPOSIT
AC05093,38156700005093,CU02046,PR005,BR008,2018-10-24,,ACTIVE,INR,0.24,CURRENT
AC05094,14265700005094,CU01904,PR006,BR010,2018-11-24,2023-03-12,CLOSED,INR,30021.64,CURRENT
AC05095,97329700005095,CU01922,PR003,BR003,2018-07-04,,ACTIVE,INR,93.88,SAVINGS
AC05096,52935300005096,CU02557,PR009,BR010,2020-08-26,,ACTIVE,INR,452.65,FIXED_DEPOSIT
AC05097,59284500005097,CU02190,PR007,BR006,2024-10-16,,ACTIVE,INR,18923.76,FIXED_DEPOSIT
AC05098,69557400005098,CU01732,PR001,BR009,2025-09-07,,ACTIVE,INR,7031.50,SAVINGS
AC05099,19459100005099,CU04587,PR009,BR004,2025-10-03,2026-08-28,CLOSED,INR,94974.98,FIXED_DEPOSIT
AC05100,89634700005100,CU02850,PR006,BR003,2018-11-23,,ACTIVE,INR,6727.85,CURRENT
AC05101,98244700005101,CU02497,PR003,BR003,2024-01-27,2026-08-28,CLOSED,INR,28975.82,SAVINGS
AC05102,44711800005102,CU01609,PR003,BR008,2021-02-11,2024-01-01,CLOSED,INR,135461.27,SAVINGS
AC05103,11065500005103,CU04601,PR009,BR006,2025-11-16,,DORMANT,INR,171995.75,FIXED_DEPOSIT
