card_id,account_id,customer_id,card_number,card_type,issue_date,expiry_date,card_status
CA03019,AC04134,CU02045,4025-8751-7892-5443,CREDIT,2023-05-11,2028-05-11,EXPIRED
CA03020,AC04526,CU03082,7225-7364-5036-4115,CREDIT,2022-06-12,2027-06-12,ACTIVE
CA03021,AC03106,CU01151,9948-2280-7928-1355,CREDIT,2024-09-06,2028-09-06,EXPIRED
CA03022,AC03910,CU04684,0744-8481-4742-1754,DEBIT,2020-05-08,2024-05-08,BLOCKED
CA03023,AC05290,CU01230,1241-7212-9814-2124,CREDIT,2024-09-23,2028-09-23,EXPIRED
CA03024,AC05879,CU04635,9849-0629-4388-2209,DEBIT,2025-03-19,2030-03-19,BLOCKED
CA03025,AC02193,CU03427,5264-0869-3918-0576,CREDIT,2020-02-26,2024-02-26,EXPIRED
CA03026,AC06953,CU00017,4762-5727-6346-8618,CREDIT,2023-05-02,2027-05-02,EXPIRED
CA03027,AC06353,CU00326,9449-3930-3538-0902,DEBIT,2025-07-21,2030-07-21,ACTIVE
CA03028,AC05594,CU03087,5459-7954-3011-6869,DEBIT,2021-07-05,2024-07-05,EXPIRED
CA03029,AC06634,CU00574,8816-3917-0894-4050,CREDIT,2020-05-29,2024-05-29,BLOCKED
CA03030,AC06949,CU00655,1712-4416-0986-0608,DEBIT,2022-07-24,2026-07-24,EXPIRED
CA03031,AC06518,CU01465,4825-3808-3716-4388,DEBIT,2020-02-20,2025-02-20,ACTIVE
CA03032,AC04662,CU02067,2795-8253-0732-8660,CREDIT,2024-05-10,2029-05-10,EXPIRED
CA03033,AC05198,CU01636,0906-5271-6099-7426,CREDIT,2024-09-22,2029-09-22,ACTIVE
CA03034,AC05637,CU01219,8669-7710-3418-4780,CREDIT,2022-08-07,2025-08-07,EXPIRED
CA03035,AC04266,CU00203,3855-9011-8148-0284,CREDIT,2023-08-31,2027-08-31,ACTIVE
CA03036,AC06150,CU04522,0340-6304-6898-3951,DEBIT,2025-11-10,2028-11-10,BLOCKED
CA03037,AC03765,CU01374,5550-3740-6991-2506,DEBIT,2020-05-09,2023-05-09,ACTIVE
CA03038,AC06756,CU01449,2837-9006-5472-4130,DEBIT,2025-03-20,2029-03-20,EXPIRED
CA03039,AC01294,CU02702,2006-1161-4638-3158,DEBIT,2023-07-04,2026-07-04,ACTIVE
CA03040,AC00385,CU03818,9823-7943-2287-7619,DEBIT,2021-11-13,2024-11-13,ACTIVE
CA03041,AC05975,CU02990,6085-3745-7601-2146,DEBIT,2024-04-04,2029-04-04,ACTIVE
CA03042,AC01193,CU01956,9596-0535-0356-5070,DEBIT,2021-12-14,2025-12-14,ACTIVE
CA03043,AC01901,CU01652,4058-4856-3809-6806,DEBIT,2023-02-21,2028-02-21,EXPIRED
CA03044,AC06582,CU02974,8238-4180-3380-8708,DEBIT,2020-10-13,2024-10-13,ACTIVE
CA03045,AC05075,CU03270,0402-6520-9881-3089,CREDIT,2021-04-22,2025-04-22,EXPIRED
CA03046,AC00358,CU00142,8643-8794-1401-4812,DEBIT,2024-02-23,2028-02-23,BLOCKED
CA03047,AC04970,CU02926,8350-4765-1056-4993,CREDIT,2025-03-29,2028-03-29,BLOCKED
CA03048,AC07270,CU04331,2446-3198-4383-1902,DEBIT,2022-03-27,2025-03-27,BLOCKED
CA03049,AC01515,CU02521,9302-4529-9059-1738,DEBIT,2025-04-15,2028-04-15,EXPIRED
CA03050,AC01926,CU04632,2914-7517-7018-9731,DEBIT,2021-12-07,2025-12-07,BLOCKED
CA03051,AC01472,CU01019,1660-1730-0604-4793,CREDIT,2024-07-14,2028-07-14,EXPIRED
CA03052,AC06877,CU04645,2143-2934-7231-9671,CREDIT,2020-06-18,2024-06-18,EXPIRED
CA03053,AC01644,CU04979,3663-1844-7137-8999,DEBIT,2021-04-22,2025-04-22,EXPIRED
CA03054,AC04435,CU01313,4489-0609-4343-2753,DEBIT,2020-05-08,2023-05-08,EXPIRED
CA03055,AC02337,CU04384,0173-0448-4919-5115,CREDIT,2020-08-20,2024-08-20,BLOCKED
CA03056,AC01891,CU04472,8926-8496-2595-3025,DEBIT,2021-05-21,2026-05-21,EXPIRED
CA03057,AC01587,CU01803,9508-0991-4135-4880,DEBIT,2020-10-14,2024-10-14,BLOCKED
CA03058,AC05330,CU00967,8430-6874-2396-1232,CREDIT,2021-09-15,2026-09-15,ACTIVE
CA03059,AC04339,CU02466,2983-2187-9191-5446,CREDIT,2020-10-20,2023-10-20,ACTIVE
CA03060,AC01831,CU03244,0868-9851-8634-0442,CREDIT,2024-06-23,2028-06-23,ACTIVE
CA03061,AC02879,CU01606,6376-4072-6094-8612,CREDIT,2025-10-11,2030-10-11,BLOCKED
CA03062,AC00004,CU01893,3212-6506-6793-6500,CREDIT,2020-02-14,2023-02-14,ACTIVE
CA03063,AC00869,CU00613,6640-1273-8313-2441,CREDIT,2021-10-28,2026-10-28,BLOCKED
CA03064,AC07744,CU03414,9071-6631-8904-1719,CREDIT,2020-01-08,2025-01-08,EXPIRED
CA03065,AC05174,CU02299,4228-8543-2184-3735,CREDIT,2020-01-21,2023-01-21,ACTIVE
CA03066,AC05439,CU02276,9068-2100-8571-2357,DEBIT,2022-10-04,2026-10-04,BLOCKED
CA03067,AC06924,CU04329,8790-8204-5232-8498,CREDIT,2025-05-10,2030-05-10,ACTIVE
CA03068,AC04045,CU01965,4906-9326-5910-7114,DEBIT,2022-09-28,2025-09-28,EXPIRED
CA03069,AC00425,CU01114,6968-7858-6912-9039,DEBIT,2023-02-25,2028-02-25,ACTIVE
CA03070,AC02140,CU03989,1688-6884-3654-8075,CREDIT,2025-08-21,2028-08-21,EXPIRED
CA03071,AC02663,CU02126,7024-1932-7818-2604,DEBIT,2021-04-02,2026-04-02,BLOCKED
CA03072,AC04777,CU01574,4419-1968-2145-0640,CREDIT,2020-02-02,2025-02-02,EXPIRED
CA03073,AC00207,CU04126,7598-0419-9160-3839,DEBIT,2024-10-29,2029-10-29,ACTIVE
CA03074,AC03762,CU01547,1561-8825-1779-2795,CREDIT,2025-09-23,2028-09-23,EXPIRED
CA03075,AC02497,CU02860,6222-9863-4560-0540,DEBIT,2022-10-09,2027-10-09,ACTIVE
CA03076,AC06977,CU02170,5300-0655-2877-8680,CREDIT,2020-06-23,2024-06-23,EXPIRED
CA03077,AC03671,CU00054,8527-6473-9478-8063,DEBIT,2024-07-17,2028-07-17,BLOCKED
CA03078,AC01839,CU03788,4119-0787-7265-5991,CREDIT,2025-12-15,2028-12-15,ACTIVE
CA03079,AC03463,CU04811,5468-2825-6037-5269,DEBIT,2025-02-03,2030-02-03,ACTIVE
CA03080,AC03350,CU01426,7753-1364-6567-9026,DEBIT,2024-10-31,2029-10-31,BLOCKED
CA03081,AC00947,CU03225,9408-5092-2472-8050,DEBIT,2025-05-27,2028-05-27,BLOCKED
CA03082,AC00440,CU03022,0410-3879-3320-1769,DEBIT,2022-07-06,2027-07-06,BLOCKED
CA03083,AC03033,CU04781,6509-3760-3516-4346,CREDIT,2021-04-28,2025-04-28,ACTIVE
CA03084,AC05199,CU03191,1291-2388-7943-5441,DEBIT,2025-05-05,2028-05-05,ACTIVE
CA03085,AC01543,CU02823,0672-6593-0619-4077,CREDIT,2025-04-24,2029-04-24,ACTIVE
CA03086,AC06203,CU03901,8977-0618-0489-5933,CREDIT,2020-06-04,2024-06-04,EXPIRED
CA03087,AC07948,CU01402,2216-3651-6499-8104,CREDIT,2020-02-08,2025-02-08,ACTIVE
CA03088,AC02845,CU01626,7005-0213-0943-8108,DEBIT,2024-01-23,2027-01-23,EXPIRED
CA03089,AC06554,CU03435,8184-5247-9835-1009,DEBIT,2021-07-13,2025-07-13,ACTIVE
CA03090,AC02237,CU03055,0992-5229-9921-3613,CREDIT,2023-05-10,2026-05-10,ACTIVE
CA03091,AC01401,CU03886,2373-1212-6390-7980,DEBIT,2021-02-11,2025-02-11,BLOCKED
CA03092,AC02671,CU02261,2516-4907-8531-9274,CREDIT,2020-10-28,2025-10-28,EXPIRED
CA03093,AC01402,CU03785,8632-0662-2991-2527,CREDIT,2025-07-08,2028-07-08,ACTIVE
CA03094,AC04648,CU01433,2492-8014-4731-7817,CREDIT,2020-01-04,2024-01-04,ACTIVE
CA03095,AC03586,CU04160,5832-0450-4335-1265,DEBIT,2025-07-23,2028-07-23,BLOCKED
CA03096,AC05625,CU01084,4852-1761-4730-0298,DEBIT,2020-10-19,2024-10-19,EXPIRED
CA03097,AC02466,CU04020,5517-0360-8953-4561,DEBIT,2021-09-08,2025-09-08,ACTIVE
CA03098,AC04781,CU02122,1964-7093-6221-2557,CREDIT,2021-10-09,2025-10-09,BLOCKED
CA03099,AC00152,CU03484,1350-4738-5564-2305,CREDIT,2022-12-31,2025-12-31,EXPIRED
CA03100,AC04993,CU02694,6501-1446-0853-7486,CREDIT,2021-05-31,2024-05-31,EXPIRED
CA03101,AC02661,CU03300,0633-6339-5125-7914,DEBIT,2025-06-06,2028-06-06,BLOCKED
CA03102,AC04820,CU04401,3716-0255-6824-4744,CREDIT,2024-04-01,2027-04-01,BLOCKED
CA03103,AC06946,CU03536,3464-0064-5843-0379,CREDIT,2020-08-22,2023-08-22,EXPIRED
CA03104,AC06754,CU00035,8099-3577-7497-5145,DEBIT,2020-02-18,2025-02-18,EXPIRED
CA03105,AC01974,CU03141,8404-8171-0351-3857,DEBIT,2025-07-18,2028-07-18,BLOCKED
CA03106,AC02703,CU02914,6621-3242-4067-2990,DEBIT,2024-08-31,2027-08-31,EXPIRED
CA03107,AC07389,CU01202,0238-9860-2354-5728,CREDIT,2021-11-12,2025-11-12,BLOCKED
CA03108,AC04142,CU02824,2509-0123-4573-2467,CREDIT,2025-11-20,2030-11-20,BLOCKED
CA03109,AC03833,CU00237,7475-6882-7093-2970,DEBIT,2023-07-12,2028-07-12,ACTIVE
CA03110,AC07067,CU02227,4046-6491-4445-1302,CREDIT,2023-10-18,2027-10-18,EXPIRED
CA03111,AC06038,CU01685,1588-0291-8273-1523,CREDIT,2024-07-12,2029-07-12,ACTIVE
CA03112,AC03325,CU03678,1269-6614-7322-4738,DEBIT,2025-04-15,2030-04-15,BLOCKED
CA03113,AC05041,CU00940,8812-5973-2675-1639,DEBIT,2020-02-16,2025-02-16,BLOCKED
CA03114,AC04103,CU03745,2998-4514-6284-1076,CREDIT,2020-02-07,2023-02-07,EXPIRED
CA03115,AC01506,CU00556,1728-3247-7800-6977,DEBIT,2021-01-12,2024-01-12,ACTIVE
CA03116,AC03609,CU00205,9834-5761-5565-0403,DEBIT,2023-09-24,2026-09-24,EXPIRED
CA03117,AC07466,CU01849,7954-3571-0259-0267,CREDIT,2024-11-10,2027-11-10,EXPIRED
CA03118,AC07241,CU00961,5766-9766-9367-2807,DEBIT,2022-09-18,2027-09-18,ACTIVE
CA03119,AC04697,CU00855,7901-9231-8390-9607,CREDIT,2023-06-21,2028-06-21,ACTIVE
CA03120,AC01263,CU01133,2511-6169-8723-7606,CREDIT,2025-01-18,2029-01-18,ACTIVE
CA03121,AC05538,CU00411,9924-1007-4451-1371,DEBIT,2021-03-01,2025-03-01,EXPIRED
CA03122,AC06941,CU00794,6467-2633-7141-5195,DEBIT,2025-01-12,2029-01-12,BLOCKED
CA03123,AC05451,CU04006,3220-5092-0710-7141,DEBIT,2022-12-06,2025-12-06,BLOCKED
CA03124,AC03890,CU02058,4072-8960-5902-7932,CREDIT,2023-09-19,2028-09-19,ACTIVE
CA03125,AC07377,CU03206,5192-9237-4363-3796,CREDIT,2023-07-24,2027-07-24,BLOCKED
CA03126,AC07028,CU02598,5603-9675-3839-5437,CREDIT,2024-02-17,2028-02-17,EXPIRED
CA03127,AC04772,CU04544,1261-0307-6430-8484,CREDIT,2020-03-31,2023-03-31,BLOCKED
CA03128,AC06680,CU02361,0750-5498-7755-4778,DEBIT,2021-06-25,2024-06-25,ACTIVE
CA03129,AC05743,CU01211,5854-0849-4586-9187,CREDIT,2022-07-27,2026-07-27,EXPIRED
CA03130,AC07383,CU02874,0349-1368-1460-3764,CREDIT,2021-10-21,2024-10-21,ACTIVE
CA03131,AC01392,CU02734,5024-9158-8055-5461,DEBIT,2022-08-25,2026-08-25,ACTIVE
CA03132,AC07249,CU04445,6282-8876-2628-7063,CREDIT,2021-04-02,2024-04-02,EXPIRED
CA03133,AC01573,CU02679,7329-9956-4850-3828,CREDIT,2022-04-09,2027-04-09,EXPIRED
CA03134,AC02461,CU03852,8194-4069-8175-3346,CREDIT,2024-04-12,2027-04-12,EXPIRED
CA03135,AC01934,CU02357,3609-0693-2033-5927,DEBIT,2021-11-29,2024-11-29,EXPIRED
CA03136,AC02987,CU03364,9366-3068-7628-0641,DEBIT,2022-07-09,2027-07-09,EXPIRED
CA03137,AC02153,CU03659,4991-6113-3325-7405,DEBIT,2021-12-12,2026-12-12,BLOCKED
CA03138,AC05621,CU02413,0310-6375-0301-9315,CREDIT,2022-04-13,2025-04-13,EXPIRED
CA03139,AC05317,CU04987,1741-0407-4230-6377,DEBIT,2022-01-18,2025-01-18,ACTIVE
CA03140,AC01018,CU02664,5789-1476-2183-0585,CREDIT,2021-06-22,2025-06-22,BLOCKED
CA03141,AC03786,CU02900,1057-9825-6176-7763,CREDIT,2022-09-01,2025-09-01,BLOCKED
CA03142,AC07315,CU00071,6850-2517-5849-8799,DEBIT,2023-05-24,2028-05-24,EXPIRED
CA03143,AC00956,CU01675,9563-5278-0051-6948,DEBIT,2021-03-13,2026-03-13,EXPIRED
CA03144,AC06536,CU04377,5256-3998-3431-5666,CREDIT,2024-10-15,2029-10-15,ACTIVE
CA03145,AC03775,CU00374,9756-0901-6696-8062,CREDIT,2022-01-21,2026-01-21,BLOCKED
CA03146,AC04575,CU04667,3876-7292-4142-9481,CREDIT,2025-02-22,2028-02-22,EXPIRED
CA03147,AC01270,CU01636,3726-7516-3834-5860,DEBIT,2021-04-29,2026-04-29,EXPIRED
CA03148,AC02222,CU02482,9691-8140-1968-9526,DEBIT,2021-08-10,2026-08-10,EXPIRED
CA03149,AC04458,CU01423,8784-6089-7829-1488,DEBIT,2023-04-17,2026-04-17,ACTIVE
CA03150,AC01555,CU00723,8689-5474-0076-0123,DEBIT,2023-08-31,2026-08-31,EXPIRED
CA03151,AC05550,CU02831,5235-8755-4823-0527,DEBIT,2023-10-23,2027-10-23,BLOCKED
CA03152,AC04294,CU03934,1179-6476-0721-3989,CREDIT,2023-01-26,2028-01-26,EXPIRED
CA03153,AC04052,CU01239,3463-5880-4525-8413,DEBIT,2021-01-18,2024-01-18,EXPIRED
CA03154,AC06315,CU00038,5003-2844-1058-7282,DEBIT,2025-10-25,2028-10-25,ACTIVE
CA03155,AC04778,CU02068,9363-2246-6371-1910,CREDIT,2022-11-22,2025-11-22,BLOCKED
CA03156,AC06974,CU03648,6490-5183-5290-7808,DEBIT,2021-06-16,2026-06-16,BLOCKED
CA03157,AC03598,CU00325,6846-4551-2474-9738,CREDIT,2020-06-12,2023-06-12,EXPIRED
CA03158,AC01417,CU00442,3336-2573-6953-1834,CREDIT,2020-09-18,2023-09-18,BLOCKED
CA03159,AC00973,CU04345,1392-9638-2344-4175,DEBIT,2024-11-19,2029-11-19,ACTIVE
CA03160,AC03468,CU01565,3625-0766-2073-3692,CREDIT,2022-06-09,2026-06-09,ACTIVE
CA03161,AC04165,CU01222,9135-7448-8025-8691,CREDIT,2021-05-23,2025-05-23,ACTIVE
CA03162,AC01801,CU01437,4501-6587-4588-7689,CREDIT,2021-10-31,2026-10-31,ACTIVE
CA03163,AC07581,CU01574,8692-7308-2949-1931,DEBIT,2023-10-18,2026-10-18,BLOCKED
CA03164,AC02873,CU00658,7182-2733-6477-6184,DEBIT,2025-12-08,2030-12-08,BLOCKED
CA03165,AC02110,CU03706,1452-7403-6684-5998,DEBIT,2023-06-08,2026-06-08,EXPIRED
CA03166,AC05228,CU03510,2393-6364-7033-3439,DEBIT,2023-11-22,2028-11-22,EXPIRED
CA03167,AC00133,CU02231,4568-2954-1844-6622,CREDIT,2023-08-28,2026-08-28,BLOCKED
CA03168,AC03248,CU02911,3759-9507-2545-8924,CREDIT,2022-10-27,2025-10-27,EXPIRED
CA03169,AC01572,CU03291,7394-3087-8778-7827,CREDIT,2020-12-09,2025-12-09,BLOCKED
CA03170,AC02452,CU01785,7980-7662-4674-3821,DEBIT,2024-08-25,2028-08-25,EXPIRED
CA03171,AC02092,CU01921,6147-6173-6987-8939,DEBIT,2022-08-09,2026-08-09,BLOCKED
CA03172,AC06119,CU04458,3311-7455-7230-5171,CREDIT,2022-07-10,2025-07-10,ACTIVE
CA03173,AC03634,CU03506,4902-3029-3430-0702,DEBIT,2020-11-25,2023-11-25,EXPIRED
CA03174,AC07436,CU02133,4909-7466-0377-4858,CREDIT,2021-08-14,2025-08-14,EXPIRED
CA03175,AC06438,CU04099,8676-7998-9271-8914,DEBIT,2021-06-27,2026-06-27,BLOCKED
CA03176,AC04849,CU04603,1447-4401-9736-5418,CREDIT,2021-10-05,2026-10-05,EXPIRED
CA03177,AC00733,CU02804,9713-6520-6840-5049,DEBIT,2020-07-25,2025-07-25,ACTIVE
CA03178,AC00135,CU00091,0820-7538-7579-2374,CREDIT,2024-01-05,2028-01-05,EXPIRED
CA03179,AC02964,CU00119,9864-5039-4507-0762,CREDIT,2024-07-29,2029-07-29,EXPIRED
CA03180,AC05271,CU01602,8337-3089-4016-5344,CREDIT,2020-12-06,2024-12-06,EXPIRED
CA03181,AC07899,CU03527,0422-7708-8912-2464,DEBIT,2025-01-01,2028-01-01,BLOCKED
CA03182,AC07799,CU01664,0169-2791-5733-7317,CREDIT,2025-03-17,2028-03-17,BLOCKED
CA03183,AC00300,CU02236,3771-3657-2505-2775,DEBIT,2022-12-17,2027-12-17,EXPIRED
CA03184,AC06515,CU01407,9532-9441-5392-0564,DEBIT,2020-10-17,2023-10-17,EXPIRED
CA03185,AC02885,CU02792,6186-1287-9315-9871,DEBIT,2020-12-16,2024-12-16,ACTIVE
CA03186,AC04865,CU03786,2219-0787-0395-3064,DEBIT,2022-07-10,2027-07-10,EXPIRED
CA03187,AC05138,CU03326,0718-1023-1586-4734,CREDIT,2024-03-02,2027-03-02,BLOCKED
CA03188,AC06696,CU01110,4080-0759-9664-4581,DEBIT,2025-02-19,2029-02-19,BLOCKED
CA03189,AC03832,CU03353,5782-8794-5326-7703,CREDIT,2021-07-27,2026-07-27,EXPIRED
CA03190,AC03332,CU00693,3654-2384-5691-1059,DEBIT,2023-04-01,2026-04-01,EXPIRED
CA03191,AC06245,CU03908,4704-4481-5740-6350,DEBIT,2020-07-19,2025-07-19,EXPIRED
CA03192,AC01276,CU01037,0066-7768-6183-2640,DEBIT,2024-10-06,2029-10-06,ACTIVE
CA03193,AC05297,CU01876,3327-8605-0374-9138,CREDIT,2025-10-02,2029-10-02,BLOCKED
CA03194,AC05704,CU02637,7211-5566-9258-3889,DEBIT,2021-10-30,2024-10-30,EXPIRED
CA03195,AC05349,CU02677,3993-5682-8355-0669,DEBIT,2021-12-11,2024-12-11,EXPIRED
CA03196,AC01055,CU01778,2008-8097-7026-7946,CREDIT,2020-04-10,2024-04-10,ACTIVE
CA03197,AC02612,CU00090,5489-5794-7433-1681,DEBIT,2021-05-03,2025-05-03,ACTIVE
CA03198,AC00565,CU01589,2547-5810-4372-9653,DEBIT,2025-07-02,2028-07-02,BLOCKED
CA03199,AC04029,CU03808,6824-5673-9650-3528,DEBIT,2022-08-02,2027-08-02,EXPIRED
CA03200,AC04127,CU00749,5790-1964-8796-6499,DEBIT,2021-03-04,2025-03-04,EXPIRED
CA03201,AC02676,CU00973,7456-6361-8165-8545,CREDIT,2025-11-10,2028-11-10,EXPIRED
CA03202,AC07397,CU03789,4391-4101-5786-4222,DEBIT,2021-11-15,2026-11-15,ACTIVE
CA03203,AC04456,CU02573,4143-6203-9881-2742,DEBIT,2021-03-06,2025-03-06,BLOCKED
CA03204,AC07518,CU03997,6821-1790-1936-2604,DEBIT,2023-12-09,2028-12-09,EXPIRED
CA03205,AC06339,CU00398,1029-5688-5833-9996,DEBIT,2023-08-24,2026-08-24,EXPIRED
CA03206,AC05114,CU03422,9358-9206-2945-5143,DEBIT,2020-03-17,2023-03-17,BLOCKED
CA03207,AC00954,CU04421,7087-9117-9216-2814,CREDIT,2024-12-30,2029-12-30,EXPIRED
CA03208,AC03401,CU02676,5003-3436-1661-4433,DEBIT,2023-08-12,2026-08-12,ACTIVE
CA03209,AC01020,CU00088,4101-3509-7618-3635,DEBIT,2020-06-18,2025-06-18,BLOCKED
CA03210,AC07069,CU03039,6422-6687-0646-2819,CREDIT,2025-07-28,2028-07-28,BLOCKED
CA03211,AC05567,CU00297,0155-8654-4818-1690,CREDIT,2024-08-02,2029-08-02,BLOCKED
CA03212,AC03914,CU00694,0507-9117-0780-3066,DEBIT,2021-02-26,2024-02-26,EXPIRED
CA03213,AC06878,CU04813,0688-8801-0547-6488,CREDIT,2025-02-11,2028-02-11,EXPIRED
CA03214,AC00938,CU01288,5293-6062-3457-1044,DEBIT,2025-05-12,2029-05-12,ACTIVE
CA03215,AC06647,CU00109,3232-6876-7504-3279,DEBIT,2020-03-21,2025-03-21,EXPIRED
CA03216,AC05105,CU04538,4388-3878-6994-6708,CREDIT,2020-06-11,2025-06-11,BLOCKED
CA03217,AC07514,CU01135,4684-3373-2235-9536,DEBIT,2020-01-07,2024-01-07,BLOCKED
CA03218,AC03728,CU01296,0164-3861-3099-2049,CREDIT,2022-10-14,2027-10-14,BLOCKED
CA03219,AC07332,CU01527,9937-2419-9283-2142,DEBIT,2023-11-11,2027-11-11,ACTIVE
CA03220,AC03973,CU01517,4438-4477-2930-8222,CREDIT,2022-05-28,2027-05-28,ACTIVE
CA03221,AC05875,CU03505,0369-1274-5942-9578,CREDIT,2023-11-04,2026-11-04,ACTIVE
CA03222,AC07333,CU00118,5866-2275-3258-0918,DEBIT,2023-02-13,2026-02-13,EXPIRED
CA03223,AC01758,CU04685,1375-7156-0668-7636,DEBIT,2025-06-23,2029-06-23,ACTIVE
CA03224,AC03029,CU01484,5391-7329-2646-6162,DEBIT,2025-07-26,2029-07-26,EXPIRED
CA03225,AC00816,CU01117,4293-0701-8098-2242,DEBIT,2023-12-13,2028-12-13,ACTIVE
CA03226,AC03633,CU04574,9443-1353-5894-8306,CREDIT,2022-08-03,2027-08-03,BLOCKED
CA03227,AC04367,CU03563,9967-5917-6811-3489,CREDIT,2024-02-17,2029-02-17,EXPIRED
CA03228,AC02470,CU02564,1459-5927-6690-5874,CREDIT,2022-12-05,2026-12-05,BLOCKED
CA03229,AC01289,CU04516,2130-2226-5377-1341,CREDIT,2023-07-04,2026-07-04,ACTIVE
CA03230,AC02325,CU01772,0266-6703-7326-6690,CREDIT,2024-04-07,2029-04-07,BLOCKED
CA03231,AC05491,CU00948,4935-1082-5861-1713,DEBIT,2023-04-17,2027-04-17,BLOCKED
CA03232,AC04856,CU00781,9668-3446-7878-1647,CREDIT,2021-12-25,2024-12-25,EXPIRED
CA03233,AC02444,CU03131,8021-7834-9009-2703,CREDIT,2021-03-06,2026-03-06,BLOCKED
CA03234,AC04453,CU04901,8164-0199-2940-0228,DEBIT,2025-08-21,2029-08-21,BLOCKED
CA03235,AC05327,CU01138,6179-2458-1795-0170,DEBIT,2023-04-19,2028-04-19,BLOCKED
CA03236,AC05335,CU03845,4552-7657-4932-5346,CREDIT,2022-06-23,2027-06-23,EXPIRED
CA03237,AC03392,CU01396,7078-1176-1766-2833,DEBIT,2021-02-03,2024-02-03,ACTIVE
CA03238,AC06224,CU00074,2180-3934-8926-7473,DEBIT,2021-06-19,2026-06-19,EXPIRED
CA03239,AC02836,CU00681,8197-4426-7957-0561,DEBIT,2025-04-19,2029-04-19,BLOCKED
CA03240,AC03707,CU04259,0225-1245-8380-6206,CREDIT,2024-04-14,2028-04-14,BLOCKED
CA03241,AC03183,CU02237,0715-3919-0484-7756,DEBIT,2025-04-29,2029-04-29,EXPIRED
CA03242,AC00443,CU00637,0678-0307-5026-8942,CREDIT,2024-04-11,2028-04-11,EXPIRED
CA03243,AC02297,CU00393,8771-6760-5768-6549,DEBIT,2020-04-02,2023-04-02,BLOCKED
CA03244,AC05255,CU01015,5720-6989-9997-5696,DEBIT,2023-05-10,2028-05-10,ACTIVE
CA03245,AC06849,CU02723,0744-1896-9894-1005,CREDIT,2023-06-20,2027-06-20,BLOCKED
CA03246,AC04445,CU00316,3028-6442-0622-5529,DEBIT,2024-10-27,2028-10-27,EXPIRED
CA03247,AC04410,CU01780,1573-0010-5470-5107,DEBIT,2024-02-04,2029-02-04,BLOCKED
CA03248,AC02993,CU03145,8446-9197-0054-4473,CREDIT,2024-05-21,2027-05-21,ACTIVE
CA03249,AC00927,CU01524,4686-1571-1490-2083,DEBIT,2023-11-08,2026-11-08,ACTIVE
CA03250,AC00223,CU04579,0517-2711-3630-2265,CREDIT,2024-01-18,2029-01-18,BLOCKED
CA03251,AC02848,CU00576,6144-0958-8335-7082,DEBIT,2022-07-03,2026-07-03,EXPIRED
CA03252,AC02332,CU03090,6642-0116-0455-8297,CREDIT,2020-01-20,2023-01-20,ACTIVE
CA03253,AC00467,CU02611,6293-0671-0072-0441,CREDIT,2023-04-18,2027-04-18,ACTIVE
CA03254,AC00066,CU03981,4955-8656-7559-5798,DEBIT,2021-10-23,2026-10-23,EXPIRED
CA03255,AC05404,CU00292,7396-2013-2445-4526,CREDIT,2020-09-02,2025-09-02,BLOCKED
CA03256,AC00813,CU01855,2593-1049-5917-6504,DEBIT,2024-11-24,2027-11-24,BLOCKED
CA03257,AC02046,CU02983,0412-8040-8313-1601,DEBIT,2020-07-09,2025-07-09,ACTIVE
CA03258,AC06198,CU03722,1701-1563-2216-9467,DEBIT,2020-07-17,2024-07-17,ACTIVE
CA03259,AC07471,CU02028,2190-0691-3051-6200,DEBIT,2023-04-28,2027-04-28,ACTIVE
CA03260,AC01027,CU00750,0777-1073-4073-0598,CREDIT,2025-09-04,2028-09-04,EXPIRED
CA03261,AC05465,CU04315,2722-2048-9249-6621,CREDIT,2024-12-20,2027-12-20,EXPIRED
CA03262,AC07326,CU03452,0139-3359-8815-7061,DEBIT,2020-04-16,2024-04-16,EXPIRED
CA03263,AC01704,CU02553,6530-4185-3647-4889,CREDIT,2020-04-18,2024-04-18,ACTIVE
CA03264,AC04912,CU04834,4569-4749-2687-6668,CREDIT,2025-08-10,2030-08-10,EXPIRED
CA03265,AC07375,CU04855,9252-2648-2161-5133,CREDIT,2022-08-01,2025-08-01,BLOCKED
CA03266,AC05269,CU00438,1997-8075-0295-5353,CREDIT,2021-08-03,2026-08-03,ACTIVE
CA03267,AC02517,CU02444,5895-5111-1520-6748,DEBIT,2021-04-01,2024-04-01,EXPIRED
CA03268,AC02704,CU03259,7991-3971-1662-1282,DEBIT,2022-12-01,2026-12-01,ACTIVE
CA03269,AC05033,CU04304,8892-4270-8181-9685,DEBIT,2024-08-17,2029-08-17,BLOCKED
CA03270,AC04159,CU02185,1882-0248-4002-7312,CREDIT,2020-08-22,2025-08-22,BLOCKED
CA03271,AC05754,CU01904,1039-0468-2672-1864,DEBIT,2024-07-10,2029-07-10,ACTIVE
CA03272,AC02238,CU00939,3735-2604-3777-8843,DEBIT,2021-01-31,2025-01-31,EXPIRED
CA03273,AC04454,CU02296,5942-7866-3217-4677,DEBIT,2021-08-03,2026-08-03,EXPIRED
CA03274,AC02162,CU01918,0655-4490-1303-9880,CREDIT,2025-08-02,2029-08-02,ACTIVE
CA03275,AC04168,CU04698,6951-5349-2362-2756,DEBIT,2024-11-03,2027-11-03,EXPIRED
CA03276,AC05495,CU04677,0213-4566-7140-5008,DEBIT,2025-05-31,2028-05-31,BLOCKED
